,name,categories,lat,lng,id,NumPunto,Estrato,CRat,Rat,CFot,COpi
148,Centro Comercial Gran Plaza El Ensueño,Shopping Mall,4.5815144,-74.15688,5bf0805e73fe25002cc10e86,2315,3,SC,NR,8.0,0.0
149,Easy Gaitan Cortez,Furniture / Home Store,4.58111045722552,-74.15416188925875,53344052498e6ec4535a4a5d,2317,2,SC,NR,1.0,0.0
150,Salsamentaria San Juan,Burger Joint,4.579954076698655,-74.12681760289922,4e2351701495f18f03612acb,2330,3,26.0,7.8,2.0,6.0
151,Salsamentaria Berlín,Burger Joint,4.580514686380222,-74.12425692235405,501eccc2e4b0bd21eff7d841,2332,3,SC,NR,1.0,1.0
152,Al Chile Comida Mexicana.,Mexican Restaurant,4.581355828546837,-74.11576338358931,4fb9b252e4b0ad8c87d15d2a,2336,3,14.0,8.0,23.0,13.0
153,Gremlings Chicken,Fried Chicken Joint,4.581437699415021,-74.11610175610248,51cdcef6498e84c6ba4369f6,2336,3,SC,NR,1.0,0.0
154,oxxo  quiroga,Grocery Store,4.580434182924188,-74.1158838213335,52112a3911d26e8f1ecad7ee,2336,3,SC,NR,0.0,1.0
155,Perriquisimo,Fast Food Restaurant,4.5804416055463255,-74.11470811623641,5201c70b498eddd54ce55a55,2336,3,SC,NR,2.0,0.0
156,Coliseo Quiroga,Volleyball Court,4.581239,-74.113647,4fff7419e4b067e90273f14f,2337,3,SC,NR,4.0,0.0
157,Pizza Lite,Pizza Place,4.579846077850929,-74.0978115603147,4ed6e70df7905836bf7e01c8,2345,3,SC,NR,4.0,4.0
158,Matiss,Restaurant,4.5807667924317474,-74.09557463150574,51b4eef8498e0d4af7262605,2346,3,9.0,7.5,0.0,3.0
159,El Jardin Del Pan,Bakery,4.5810366418290736,-74.0958900974358,4ed238869a52262b84e990d0,2346,3,SC,NR,1.0,0.0
160,Rest Mattis,Italian Restaurant,4.5805932257117865,-74.09564346048103,4e7f7cb3d22d7a570b1af01b,2346,3,SC,NR,4.0,1.0
161,Big Dog,Hot Dog Joint,4.581482,-74.096397,516a02a7498e05224b5e6701,2346,3,SC,NR,3.0,2.0
162,Fábrica Colombiana de Títeres,Toy / Game Store,4.5813442,-74.0943465,5c78c0657a0eff0025113de5,2347,3,SC,NR,5.0,0.0
163,Los Santandereanos,Restaurant,4.5817287043949735,-74.08802623450866,4fb01f4fe4b0ded866f34cb9,2350,3,SC,NR,0.0,2.0
164,Colombian pub,Bar,4.581662961606381,-74.06948663968372,50bfe184e4b0d45a9599cd8b,2359,2,SC,NR,5.0,0.0
165,calle 1B este # 22 -89,Mountain,4.58085298538208,-74.07005310058594,54ae333e498e32cd8c60a3cb,2359,2,SC,NR,0.0,0.0
166,Autoservicio El Perdomo,Supermarket,4.5849906686490485,-74.16688239973105,4d44a9fa0349224b83b5fc4e,2398,2,15.0,5.6,1.0,2.0
167,Perdomo,Public Art,4.585292441755373,-74.16748138733817,517d4c2de4b0478d183f5a15,2398,2,8.0,5.5,7.0,3.0
168,Foto Picasso Digital,Camera Store,4.583796719629079,-74.13841005217905,51049da0e4b048e6f5d854cf,2413,2,SC,NR,2.0,3.0
169,Droguería Colsubsidio,Pharmacy,4.584127009242679,-74.13285329874645,53082ea4498e679245c16bee,2415,2,SC,NR,0.0,0.0
170,Asadero de cordero El Botacense,Restaurant,4.583559999999999,-74.114132,52b74f2c498effc05fab38d9,2425,3,SC,NR,1.0,0.0
171,Estadio Olaya Herrera,Soccer Field,4.583259682530287,-74.10748166941381,522b578011d2740e9f07b70f,2428,3,14.0,6.2,16.0,2.0
172,Parque Olaya,Park,4.583372650208832,-74.10810109004457,4e10b2d6d22d759bae5bd782,2428,3,SC,NR,14.0,2.0
173,El imperio del Pacifico,Seafood Restaurant,4.583197344845601,-74.10343244347999,4f6e30bce4b086107756cf7c,2430,3,10.0,7.5,8.0,3.0
174,Distraco,Southern / Soul Food Restaurant,4.584458003239278,-74.1021993049321,4f70af92e4b025cbe4bb4d73,2431,3,8.0,7.9,2.0,3.0
175,Jack Rocks,Bar,4.584359689942518,-74.10092292045502,5129732ce4b0964b17891a0c,2431,3,20.0,7.3,5.0,4.0
176,Boliche Escape,Bowling Alley,4.584408948531261,-74.10150530247026,4bcb8e343740b713cec86265,2431,3,12.0,7.7,13.0,6.0
177,Subway,Sandwich Place,4.584644,-74.101163,53e5188a498ec1fa4d989d9c,2431,3,6.0,7.3,0.0,0.0
178,Sandwich Qbano Restrepo,Sandwich Place,4.584439689552816,-74.0997031783142,505274aae4b0cbb61946e80e,2432,3,32.0,8.7,8.0,6.0
179,Bogota Company Cafe Bar,Bar,4.5845938087853435,-74.1004327481713,51984f83498e7ef1220c2a0c,2432,3,SC,NR,4.0,1.0
180,Pizzería Verona,Pizza Place,4.584358030941528,-74.09294601801841,4edebc0a61af80fe89bae7ae,2435,3,25.0,6.9,4.0,7.0
181,Mexi Tacos,Mexican Restaurant,4.584617,-74.093275,527daaae11d2e93462ca1a81,2435,3,SC,NR,3.0,2.0
182,Picolos Pizza,Pizza Place,4.58406907484617,-74.0926149617419,4ead93cf02d5cf33fa7ab4c6,2435,3,SC,NR,2.0,1.0
183,Burbujas Frutería,Salad Place,4.584279506452366,-74.09302220589683,50299e19e4b0330bfa0141c5,2435,3,SC,NR,0.0,1.0
184,Herman's Peluquería,Health & Beauty Service,4.584876570941749,-74.08225001523974,55eb4d3e498e57241425e542,2441,3,SC,NR,0.0,0.0
185,Universal People Logística y Eventos,Event Service,4.5877412,-74.161695,5cee1b86d807ee002c035c7c,2489,3,SC,NR,9.0,0.0
186,Cooling System,Furniture / Home Store,4.5876599,-74.15297,5ae146e4db3aef0024bcf895,2493,2,SC,NR,5.0,0.0
187,Decoraciones Nuevo Mundo,Furniture / Home Store,4.5880800000000015,-74.14248,5ac5c39ea423621a271b7422,2499,3,SC,NR,0.0,0.0
188,Underground Park,Skate Park,4.588133946836008,-74.14042856357041,50983dd2e4b0d8a7b531e31a,2500,2,SC,NR,2.0,0.0
189,Tu Cancha Fútbol 5,Soccer Field,4.5868400839663135,-74.12803616517506,5699b132498eb14f9e2e09ce,2506,3,SC,NR,2.0,0.0
190,Angel Cake,Breakfast Spot,4.587945938110352,-74.1270523071289,53659c75498e2150b36ea632,2506,3,SC,NR,0.0,0.0
191,Bar Pescadero Del Restrepo,Seafood Restaurant,4.587760644947771,-74.10726946002409,4df521d8ae609e69dd9f69fc,2516,3,15.0,7.6,6.0,5.0
192,Donde Canta La Rana,BBQ Joint,4.5880095997655195,-74.10697689771483,4e595577b993732579e7edaa,2516,3,22.0,6.3,21.0,15.0
193,Ekivos' s,Shoe Store,4.587328,-74.106755,50cb86afe4b0981eff09b689,2516,3,SC,NR,0.0,0.0
194,Pescaderia Del Restrepo,Restaurant,4.587412195656311,-74.10713754595822,4ff9dd3ae4b03705cf63a50a,2516,3,SC,NR,3.0,0.0
195,Sopas y carnes del Restrepo,BBQ Joint,4.587373733520508,-74.10382843017578,4f4a9410e4b030691b9b9490,2518,3,10.0,6.6,3.0,1.0
196,La mojarra roja,Seafood Restaurant,4.587491555732059,-74.10352994711297,51817fba498e7450195fde17,2518,3,9.0,6.7,2.0,2.0
197,Los Leñitos Restrepo,BBQ Joint,4.587685429627639,-74.10072526358695,51574bcee4b06481446b5f33,2519,3,12.0,7.7,16.0,4.0
198,Crepes and Waffles,Ice Cream Shop,4.5887351599121065,-74.10137338435713,4f2599c9e4b0b2f990a3b239,2519,3,SC,NR,0.0,1.0
199,BBC La Bodega - Restrepo,Beer Bar,4.5881877,-74.10067,56ca29c2cd101492d2f848f8,2519,3,SC,NR,1.0,0.0
200,Pasteleria Guernika,Pie Shop,4.586891048300204,-74.10022794127197,4eac5ce830f823f86eb3a5df,2520,3,68.0,8.8,50.0,12.0
201,sport body,Gym,4.587048455328019,-74.09981159106508,4f4ec955e4b083dcf1e59bd4,2520,3,21.0,8.0,1.0,5.0
202,Las Bandejitas,Restaurant,4.587912640464684,-74.09985099461625,4fa42a0fe4b0fd4c3e0cf3c1,2520,3,11.0,6.3,3.0,1.0
203,Parrilla Pimenton,Restaurant,4.587614,-74.100367,520571a111d288f7278faff2,2520,3,SC,NR,1.0,2.0
204,Pescadero Benjamin Bohorquez,Fish Market,4.587770566237445,-74.09726959179329,4e1a0ff6d1648b83484217b9,2521,3,66.0,6.6,20.0,21.0
205,Pescaderia El Galeón,Caribbean Restaurant,4.58821913175255,-74.09724946275705,50cf6d05e4b05a3bab63fd74,2521,3,SC,NR,5.0,3.0
206,Imperio de la Cortina,Department Store,4.586816018735737,-74.08825567352571,509fdb43e4b0548c5d6f387e,2526,2,SC,NR,0.0,0.0
207,Restaurante San Nicolas,Restaurant,4.587604,-74.084497,4fa94ab8e4b05f800c6bd5d5,2527,3,SC,NR,0.0,2.0
208,La L,Candy Store,4.586830468061309,-74.08592685453152,4fb3b7b3e4b0947c3d73f031,2527,3,SC,NR,0.0,0.0
209,Plaza de Mercado Las Cruces,Market,4.588548726720297,-74.07743158380791,51914c38498e2fe60999790f,2531,2,8.0,5.7,5.0,2.0
210,Cocinas y Diseños,Paper / Office Supplies Store,4.5877164000000015,-74.07369770000003,5ad14f45cbcdee7721e1ea51,2533,2,SC,NR,0.0,0.0
211,Academia de artes Guerrero,Performing Arts Venue,4.587245542724268,-74.06943501079569,509eced4e4b01b6886c48a08,2535,2,SC,NR,2.0,0.0
212,Lubrillantas la 78 perdomo,Other Repair Shop,4.591197,-74.167073,55dcf1d6498e685b1f5a1af5,2576,2,SC,NR,0.0,0.0
213,pizza 360,Fast Food Restaurant,4.5913860631762375,-74.16373161223555,4eac8a95be7bd46a7b1af69d,2578,3,9.0,7.4,1.0,2.0
214,Supermercado San Jorge,Supermarket,4.591466775163657,-74.1599303483963,548499cd498e985cf4e4ec5f,2580,3,SC,NR,0.0,0.0
215,Cevicheria Y Pescaderia Azul Profundo,Restaurant,4.591701691301815,-74.15746461740815,51e30a5f498e3113e85d99dd,2581,3,SC,NR,1.0,1.0
216,Supermercado El Mercadeo,Market,4.591595,-74.15706,5c66f0ce9cadd9002c27a923,2581,3,SC,NR,0.0,0.0
217,Casa de La Malla Deportiva,Sporting Goods Shop,4.591245603380987,-74.15542680766345,5c8ca96412f0a9002ccffc91,2582,3,SC,NR,6.0,0.0
218,Parrilla Las Tres Carnes,BBQ Joint,4.59184909125875,-74.14187935514971,50d4c069498e6fa629bbf099,2589,3,SC,NR,3.0,0.0
219,Cooratiendas,Food & Drink Shop,4.591510820040072,-74.14221768041787,4fefa1e3e4b0bfd1e5f858ff,2589,3,SC,NR,1.0,0.0
220,Country's Pizza,Fast Food Restaurant,4.590904438069094,-74.13851327204104,4fafebb6e4b078fd5b9f20ac,2590,3,46.0,7.7,19.0,12.0
221,Tienda Azul,Bar,4.5904908959581245,-74.13763178844573,5246715511d256064663ebf9,2591,3,SC,NR,10.0,0.0
222,El Toro Del Llano,BBQ Joint,4.5910453723458895,-74.13816347116664,517d793fe4b03a15cb2ca229,2591,3,SC,NR,1.0,3.0
223,Papa John's,Pizza Place,4.5916257919408245,-74.12466420179695,4e5d2c21d22db02bc93e53fb,2597,3,39.0,8.3,31.0,8.0
224,Hamburguesas El Corral,Burger Joint,4.591492757958789,-74.12452736665709,4d2b7a35dbc160fc395f46b6,2597,3,46.0,7.4,37.0,16.0
225,Sandwich Qbano Centro Mayor,Sandwich Place,4.5910204394995615,-74.12450535197205,4ddda8d5d22d28453eaf8fbe,2597,3,30.0,7.2,19.0,7.0
226,adidas,Sporting Goods Shop,4.5911417000000005,-74.12472779999997,5217517d11d22091149397f8,2597,3,10.0,7.2,1.0,0.0
227,El Carnal,Mexican Restaurant,4.591044520427467,-74.12447398102509,4e0653a72271dfa46ba86baa,2597,3,19.0,6.9,25.0,5.0
228,Plazoleta De Comidas Centro Mayor,Food Court,4.591260950240576,-74.12450078460688,4efb62c20e61a08470f8689a,2597,3,11.0,6.7,8.0,1.0
229,Don Jediondo - Centro Mayor,Cajun / Creole Restaurant,4.591520309448242,-74.12462615966797,4ed1431ee3007feb7e859ceb,2597,3,9.0,6.4,5.0,1.0
230,Mis Carnes Parrilla,BBQ Joint,4.591352162269662,-74.12456053947523,4d58394f380ab1f797a205f5,2597,3,25.0,6.2,17.0,11.0
231,Panamericana,Bookstore,4.591365958429488,-74.12450583054171,4e3dc3c8b0fb875af8674c7d,2597,3,31.0,6.1,12.0,4.0
232,Frisby,Fried Chicken Joint,4.591147195194441,-74.12456087034997,4fd8ec78e4b02b4ce236be24,2597,3,8.0,5.8,12.0,3.0
233,Falabella,Department Store,4.591824121518672,-74.12485057957849,4d11459fed943704a3611662,2597,3,82.0,5.9,26.0,11.0
234,Sr. WOK Centro Mayor,Asian Restaurant,4.5913200388081865,-74.12452646116766,54a6f02a498ea948a4317095,2597,3,SC,NR,3.0,0.0
235,McDonald's,Fast Food Restaurant,4.591000898772222,-74.12448360075756,4da0fda40f578cfa98158218,2597,3,60.0,5.4,82.0,14.0
236,Buffalo Wings,Wings Joint,4.591667309642327,-74.12389856598912,554e7184498ebef356a57508,2598,3,64.0,8.2,30.0,16.0
237,Joshua Cafe Bar,Bar,4.591368599215866,-74.1238531803941,4f652b22e4b0cded5d2f8533,2598,3,65.0,7.9,83.0,26.0
238,Bodytech Centro Mayor,Gym / Fitness Center,4.591571431764493,-74.1236116540436,54a140d9498ee55ba16d10b8,2598,3,47.0,7.7,1.0,6.0
239,Bogotá Beer Company,Bar,4.591193338231391,-74.12392055687195,5202ac7c498ea7d8d5c012a2,2598,3,100.0,7.6,79.0,26.0
240,Sopas de Mamá y Postres de la Abuela,Latin American Restaurant,4.5917412002929385,-74.12435773237901,4cfa9e3b084f5481e64d7c09,2598,3,75.0,7.2,41.0,22.0
241,Cine Colombia,Multiplex,4.590856427963277,-74.12404130041187,4f7b674c0cd6a974b73f9321,2598,3,448.0,7.0,447.0,76.0
242,Farmatodo,Pharmacy,4.5900514999999995,-74.1237776,4e6d70afe4cd7236ef7af6ff,2598,3,4.0,6.7,4.0,3.0
243,Centro Mayor,Shopping Mall,4.591890850594393,-74.12402179243375,4cd59dd7ab19a0931d5c40eb,2598,3,1045.0,6.6,829.0,143.0
244,Bogotá Beer Company,Bar,4.591461427961043,-74.12426233291627,5323ab50498e51a15c039a86,2598,3,9.0,6.4,13.0,3.0
245,Juan Valdez Café,Coffee Shop,4.591603751659312,-74.12427215559484,4ecab8ff2da5cc0a1f417ec4,2598,3,39.0,6.3,40.0,8.0
246,Ktronix,Electronics Store,4.590120792249022,-74.12408831701241,4e9b5184dab4d1d4ac7160a5,2598,3,11.0,6.2,7.0,3.0
247,Casa Del Kumis,Breakfast Spot,4.59116577309634,-74.12392429945336,4ef0b9cb2c5b9617dabaa875,2598,3,8.0,6.2,5.0,2.0
248,Subway,Sandwich Place,4.591461616912958,-74.12382690360812,5089c068e4b055a756cbf648,2598,3,31.0,6.2,12.0,6.0
249,Jeno's Pizza,Pizza Place,4.591648215125572,-74.12415265190202,4d48bcdba0ef5481471febf6,2598,3,15.0,5.8,16.0,12.0
250,Kokoriko,Fried Chicken Joint,4.59152333099033,-74.12439025808047,4e10ba431838f8ad81553244,2598,3,19.0,5.7,16.0,3.0
251,Cosechas,Juice Bar,4.590938599999999,-74.12416999999998,578158d2498e90925de946d3,2598,3,SC,NR,5.0,1.0
252,SportLine América,Sporting Goods Shop,4.591760871246144,-74.12387609481813,4e728b64152076ba1c9ace82,2598,3,SC,NR,9.0,1.0
253,Arturo Calle,Men's Store,4.591727800257266,-74.12420506953042,4de6e93518381a514beb2a0b,2598,3,SC,NR,8.0,1.0
254,Coffee & Dreams,Coffee Shop,4.591051506850395,-74.12384401107842,4d6050cfb6b9a1cdcf107a51,2598,3,SC,NR,16.0,4.0
255,Empanadas VillaMayor,BBQ Joint,4.590428829193115,-74.12089538574219,504bf8d8e4b027ee7ee8d48c,2599,3,SC,NR,0.0,0.0
256,puppy export,Pet Store,4.591121,-74.122534,56c0b8a7cd109aa5f16a5866,2599,3,SC,NR,2.0,0.0
257,Asadero de Carne Santander Sur,BBQ Joint,4.591368823162111,-74.11302565804333,4edbbe07f9abeea3db3ee75a,2603,3,26.0,6.8,3.0,8.0
258,La Capital,Soccer Field,4.590994,-74.10984499999998,4f52faede4b002a742ec6599,2605,3,SC,NR,3.0,2.0
259,Cascos LAR,Motorcycle Shop,4.590881322862378,-74.11009698706295,50f5b544e4b0411cf80f3418,2605,3,SC,NR,2.0,0.0
260,Moto Cervantes,Motorcycle Shop,4.5908896302854165,-74.11029772265744,5048b29ee4b0c08f6cf3b5d3,2605,3,SC,NR,3.0,0.0
261,Asadero El Gran Rodeo,Food Court,4.5903343,-74.10781141,4dec1a4cc65be8091dd1c827,2606,3,10.0,6.6,0.0,4.0
262,Café Pastel,Breakfast Spot,4.590571,-74.08199,56be28fc498e172770a33594,2619,2,SC,NR,0.0,0.0
263,Pikes dog,Burger Joint,4.590358,-74.07965,57f95449cd10074b41c01cfa,2620,2,SC,NR,0.0,2.0
264,Construcción & Mantenimiento Wilson Mora,Construction & Landscaping,4.5906199999999995,-74.07028000000003,5ac820d3b3d8e26a9ec4149a,2625,2,SC,NR,2.0,0.0
265,Soshi,Asian Restaurant,4.590609487748884,-74.05779520521662,50a6f045e4b05a2a7636ebd2,2631,2,SC,NR,0.0,0.0
266,Cerro de Guadalupe,Mountain,4.591814468039177,-74.0544972804826,50ea4417e4b0ce74858f127b,2633,2,10.0,7.9,34.0,1.0
267,Centro Comercial Metrosur,Shopping Mall,4.595159641901767,-74.1684560871259,4ffaf674e4b0b8fdaba9cee9,2667,3,SC,NR,1.0,0.0
268,Club Cafam Madelena,Playground,4.594739779395368,-74.16063541062948,50cc7ecce4b05a8a17c069cd,2670,3,15.0,6.0,11.0,3.0
269,polisur canchas sinteticas,Soccer Field,4.59457,-74.162378,5891324546563a4f5953936e,2670,3,SC,NR,1.0,0.0
270,Gimnasio Club Cafam,Gym,4.594603362916809,-74.16113424659491,5038fa7ee4b09fce66e4d3fa,2670,3,SC,NR,1.0,1.0
271,Donde Alirio,Burger Joint,4.593723811372005,-74.15718939230099,4f41525ae4b08a9e0b6ab1e5,2672,3,11.0,7.7,0.0,2.0
272,Cooratiendas,Grocery Store,4.594456826211571,-74.15726393247438,4c7d51355af8b60cab3a8f10,2672,3,SC,NR,1.0,0.0
273,Frigorífico Guadalupe S.A.S - Efege,Butcher,4.595067588649309,-74.15122608171588,4bf7c0fb5317a593e784fe7e,2675,2,13.0,5.6,10.0,0.0
274,Central de Carnes Bogotá - Guadalupe,Shopping Mall,4.595015754805591,-74.1516446664795,5672dab5498ea0e2630bffd1,2675,2,SC,NR,2.0,0.0
275,AzulK,Cosmetics Shop,4.5951066012492365,-74.14839917642921,4e949e53775bdad149f7f80b,2677,2,SC,NR,1.0,0.0
276,Pastelería Romannoti,Bakery,4.594536,-74.13918199999998,51eeb35d498e3982fc6d72c0,2681,3,8.0,7.3,2.0,2.0
277,Fruteria Patty,Dessert Shop,4.5952636668563045,-74.1398551250538,51c34f01498e903c04cda1e9,2681,3,SC,NR,4.0,0.0
278,Tiendas D1 Alqueria,Convenience Store,4.595145464644291,-74.13740652276891,56c9e578cd1086e24843c614,2682,3,SC,NR,2.0,0.0
279,Yamaha Moto Auto Venecia,Motorcycle Shop,4.594320400288241,-74.13548112273021,4d4d71e2b887a1cdead7bba0,2683,3,SC,NR,1.0,0.0
280,Agromotos Servicio Tecnico,Motorcycle Shop,4.594376606978157,-74.13326619013425,5143b297e4b068967c76aada,2684,3,SC,NR,5.0,1.0
281,Cancha La Alqueria,Soccer Field,4.5952115135763,-74.13449912426582,550600ae498e47cb20e945f1,2684,3,SC,NR,0.0,0.0
282,La casita paisa,Bar,4.59366447204765,-74.11962747573854,4dfd7341cc3f82583a4b7962,2691,3,SC,NR,6.0,0.0
283,La Sucursal,Food,4.595210363748182,-74.11441562260373,4dd00f507d8b975f18f6871c,2694,3,SC,NR,1.0,2.0
284,Armo,Motorcycle Shop,4.594164,-74.1132,570ea958498eddb7347aa507,2694,3,SC,NR,1.0,0.0
285,Apostol,Bar,4.594179832653648,-74.1128327079713,50bd5042e4b0449672da5340,2694,3,SC,NR,3.0,0.0
286,Diagnostiautos SA,Motorcycle Shop,4.59338033340406,-74.11163404271367,51f29fc0498e24f571baf037,2695,3,SC,NR,0.0,0.0
287,Panamericana Restrepo,Bookstore,4.594037799703671,-74.1109171339955,4f10d00ee4b067f66ef393ce,2695,3,SC,NR,0.0,0.0
288,Parque la fragua,Playground,4.59439315198433,-74.10696548399395,51cf1ef3498e48b06f517a97,2697,3,SC,NR,3.0,0.0
289,D1,Market,4.5946489999999995,-74.102652,57c1fd6d498e9a011179c918,2699,3,SC,NR,0.0,0.0
290,Atenea Box Crossfit,Gym / Fitness Center,4.594947701799955,-74.09995957926702,5a8f620ae55d8b0e272a880a,2701,3,SC,NR,1.0,1.0
291,Las atarrayas,Food,4.593846964995413,-74.09506414915313,4e6d25d9ae6051a340a7b233,2703,3,SC,NR,0.0,1.0
292,ACryltech Dp Ltda.,Print Shop,4.5939532,-74.08727009999998,5ae1f73b1ffe97002c000b94,2707,3,SC,NR,4.0,0.0
293,Plazuela de Don Rufino José Cuervo,Historic Site,4.595165,-74.078707,52c0a65b498e2c9463251e5d,2711,3,SC,NR,2.0,0.0
294,Divina Providencia,Latin American Restaurant,4.5937333,-74.07909000000002,5a186c5e67e5f2622d9e3d05,2711,2,SC,NR,0.0,0.0
295,Claustro de San Agustín,Art Gallery,4.595230051238318,-74.07844968197205,4da708576a230db30ecf3ae8,2712,3,36.0,7.3,55.0,7.0
296,Maria Tomasa - Cocina Caribe - Sede Museo,Caribbean Restaurant,4.594956500833908,-74.07651106456801,50674c3ae4b0600e1756c556,2713,3,30.0,8.2,13.0,9.0
297,Cafe Rec,Café,4.59449985001117,-74.07625277023705,4dfadcdf45dd0d640c661966,2713,3,24.0,8.5,38.0,12.0
298,Oma Carrera 6,Coffee Shop,4.5950456346050235,-74.07605436769835,4e53f0d918381367473551b2,2713,3,16.0,7.6,4.0,1.0
299,La cocina de sus Mercedes,Restaurant,4.5947651858793455,-74.07612943896495,504a3115e4b0d449592f176e,2713,3,9.0,6.4,3.0,3.0
300,La Lupe,Mexican Restaurant,4.594764924509762,-74.07615238432624,50afbe82e4b0af521a0ff685,2713,3,16.0,6.2,12.0,12.0
301,Moros Y Cristianos,Cuban Restaurant,4.594344130489312,-74.07551282902314,50785d1ce4b08016880de028,2713,3,48.0,5.8,36.0,18.0
302,Museo Arqueológico Casa del Marqués de San Jorge,Museum,4.5949062870966975,-74.07616385700584,50ddcc79498edccad6ed0747,2713,3,SC,NR,7.0,1.0
303,Zohar Hostel,Hostel,4.59547214763696,-74.07353659518435,52e479a7498eb9e24ace630b,2714,3,8.0,7.9,4.0,2.0
304,María Candelaria,Restaurant,4.594554098623721,-74.07386418839025,4e6bab2918381ea1be6e7466,2714,3,33.0,7.6,13.0,17.0
305,Fulanitos,Restaurant,4.594143658532525,-74.07311622442587,4c41f74c3735be9a9d3c19a4,2714,3,83.0,7.5,69.0,23.0
306,Café De La Peña - Pastelería Francesa,Bakery,4.594753241976737,-74.07250232157864,4eb6a376b8f786e275b4be8b,2714,2,67.0,7.3,51.0,17.0
307,Restaurante Rescoldos,Argentinian Restaurant,4.595584109282969,-74.07317966222762,4d897371b3358eec7fdfb344,2714,3,9.0,7.0,1.0,4.0
308,Capital cocina y café,Breakfast Spot,4.5947552971831085,-74.0722918510437,4f483cf1e4b0426dbab5bd95,2715,2,17.0,7.7,8.0,4.0
309,Enchiladas,Mexican Restaurant,4.594687,-74.071487,4c47a9c01ddec92825469e32,2715,2,73.0,7.4,61.0,24.0
310,Patisserie Francaise,Dessert Shop,4.593813158007005,-74.07203751608931,4c9e563e2fb1a143f38fe940,2715,2,108.0,6.1,77.0,42.0
311,La Puerta Real,Restaurant,4.595108159816416,-74.0722114776535,50b2dfe0e4b078aafcee4661,2715,2,17.0,5.8,10.0,5.0
312,Tamashi: Sushi & Wok,Sushi Restaurant,4.595507,-74.0711,4e987203dab454407f3772ca,2715,2,SC,NR,0.0,0.0
313,Cerro Virgen Guadalupe,Mountain,4.595187656844959,-74.0537219648102,5234ab0c11d2054ce91694b9,2724,2,SC,NR,3.0,0.0
314,Pezcaderia - la carpa azul,Fish & Chips Shop,4.598044785760702,-74.1893134349851,525af7bc498e2033fc16b61b,2755,2,SC,NR,0.0,0.0
315,Terminal Satélite del Sur,Bus Station,4.597224839814405,-74.17686122703607,4cdb252bc409b60cb005d31a,2761,2,SC,NR,82.0,27.0
316,Dunkin’ Donuts Terminal Sur,Donut Shop,4.597497,-74.176221,5b8a80cc2632ec002c39d7c0,2762,2,0.0,6.5,0.0,0.0
317,Panaderia Espania,Arepa Restaurant,4.597063483195289,-74.17558844041065,5430091c498ed8c05cf7ec51,2762,2,SC,NR,0.0,0.0
318,Mis Carnes Parrilla,BBQ Joint,4.597064819056525,-74.16625440503894,4f58eda8e4b09521dfe4adbe,2767,2,8.0,5.9,0.0,2.0
319,Tavo´s GYM,Gym,4.597281138075598,-74.16408716354974,4f7396ba6d86a2c0ea88bb42,2768,2,SC,NR,1.0,0.0
320,Liga de KickBoxing de Bogotá,Martial Arts School,4.597127017102905,-74.16418457073884,4fe7dd7ac2eee335e57cdd89,2768,2,SC,NR,0.0,0.0
321,Hamburguesas El Corral,Burger Joint,4.596885833018226,-74.15546974478832,5071dc1ce4b0513ffdd98cb8,2772,3,64.0,8.2,26.0,3.0
322,Spa De Uñas,Spa,4.597936528709553,-74.14179334015324,546a4004498efbfc1cf5155b,2779,3,SC,NR,0.0,0.0
323,Suri aves 22,Southern / Soul Food Restaurant,4.59861720762982,-74.13689041982946,4fac0186e4b09a6d7b0fc756,2781,2,SC,NR,0.0,0.0
324,Pasteleria Dulcita,Bakery,4.5972926519963435,-74.13730330229511,520f9c0f498e6f7fd363644c,2781,2,SC,NR,2.0,0.0
325,Hiper Centro Corona,Furniture / Home Store,4.597127069339228,-74.13748107085338,5097ff40e4b08e0dbfbff0ed,2781,3,SC,NR,0.0,0.0
326,portela,Department Store,4.59759009185356,-74.13464822272567,52c881d311d252d4ee3e472a,2782,3,SC,NR,1.0,0.0
327,AHM Confecciones y Bordados,Tailor Shop,4.5988736,-74.13567189999998,5c48b7431af852002c982ff7,2782,3,SC,NR,0.0,0.0
328,Parque La Alqueria,Park,4.5972463700854655,-74.13103541887179,5054e4e7e4b04ed4f0d8b582,2784,3,SC,NR,1.0,0.0
329,Subway Floresta,Sandwich Place,4.598332147619681,-74.12772648805786,4f7b89f8e4b09b8aea74691d,2786,3,3.0,6.7,3.0,2.0
330,Erepa (parrrilla & cafe),Arepa Restaurant,4.597621378800044,-74.1250777244568,52a0f32f11d237b368c7d460,2787,3,9.0,8.0,11.0,3.0
331,Erepa,American Restaurant,4.597773999999999,-74.12518299999998,51316088e4b0ed892eac703a,2787,3,11.0,7.6,2.0,4.0
332,Tienda La Canela,Bar,4.598428726196289,-74.11896514892578,53261bf3498ebd622a20db7b,2790,3,SC,NR,1.0,0.0
333,Escuela Capoeira Nago Bogota,Martial Arts School,4.598874250268072,-74.11714263601763,509a9f5ee4b014d042341966,2791,3,SC,NR,6.0,2.0
334,Casa Madera,Furniture / Home Store,4.5986460199768535,-74.11602146437497,528cddce11d2ff0cff44e215,2792,3,SC,NR,1.0,0.0
335,"Supermercado Spring ""Paisas""",Farmers Market,4.598526202937208,-74.11462208874474,4db6e2776e8179a913ac60f4,2792,3,SC,NR,0.0,0.0
336,exito Ciudad Montes (Éxito Súper),Department Store,4.598327203100916,-74.109987616539,4d264797fb8e5941ac5e4a54,2795,3,20.0,5.8,3.0,1.0
